id_pesme,id_izvodjaca,zanr_pesme,id_slusaoca,trajanje_pesme,ocena_pesme,godina_izdavanja,jezik
206,227,5,1368,4,6,2008,1
471,238,8,1417,4,5,2020,1
184,39,9,1150,1,2,2004,6
459,51,8,1891,1,5,2014,7
442,158,1,1462,2,7,2022,4
21,132,9,2785,6,1,2001,2
480,160,7,2573,6,9,2003,4
245,152,2,849,6,4,2011,4
315,121,10,323,6,1,2018,7
259,61,6,2015,2,6,2021,6
265,231,10,656,2,8,2020,1
92,81,4,2230,6,8,2012,2
451,29,1,2410,6,6,2014,1
480,247,8,2002,4,4,2008,3
252,252,9,1034,6,8,2020,3
433,150,1,2493,1,7,2014,5
28,249,7,2729,6,3,2001,4
98,116,7,1406,2,7,2022,1
149,293,9,379,2,6,2016,7
278,40,2,137,2,2,2010,5
30,112,3,621,3,4,2003,7
241,246,5,141,5,1,2006,5
20,37,10,1102,5,5,2006,2
234,278,4,2478,1,6,2022,2
424,183,1,2990,6,4,2011,1
278,117,4,1100,6,6,2016,5
103,212,7,1382,5,7,2013,5
486,299,9,708,4,1,2019,3
130,119,10,2826,6,2,2021,7
284,259,1,187,2,10,2008,2
287,134,6,743,5,1,2000,2
303,23,4,2877,4,7,2014,6
138,170,2,2205,5,10,2020,7
155,109,10,70,3,7,2021,6
181,7,1,2211,5,8,2014,3
236,185,6,2151,1,5,2011,1
129,246,9,2256,1,9,2005,6
47,88,10,2783,1,8,2008,4
198,99,5,173,4,10,2010,4
81,5,5,47,6,10,2023,4
30,150,5,2515,4,6,2002,1
345,235,2,367,1,1,2015,5
46,275,3,530,3,5,2009,3
351,110,6,1991,3,2,2018,2
91,118,8,124,2,1,2020,7
237,168,1,1976,5,7,2005,7
458,32,5,2038,4,5,2013,1
41,133,7,2622,6,3,2007,7
411,162,10,1811,3,8,2021,5
89,211,5,880,6,10,2005,6
53,291,2,1991,1,5,2009,1
356,67,5,2099,3,4,2015,6
475,23,7,716,5,5,2020,4
371,71,4,956,2,9,2004,4
280,55,8,1347,1,10,2023,6
249,26,9,1962,2,10,2009,3
419,180,1,2755,6,7,2010,7
104,95,2,2320,1,10,2023,3
387,155,4,1265,1,3,2011,3
63,289,10,2446,3,10,2019,5
7,106,6,666,4,10,2023,6
328,61,3,1001,6,2,2022,6
10,128,8,2236,5,9,2010,7
250,259,2,832,3,10,2005,3
396,123,1,985,1,7,2002,3
306,200,4,336,4,2,2010,2
111,186,10,1787,1,1,2005,6
128,267,7,779,6,2,2000,3
189,216,1,2112,2,10,2018,3
348,41,4,2733,5,2,2009,2
148,213,3,234,4,6,2003,6
495,52,3,872,6,4,2019,6
181,204,7,2397,2,3,2020,2
58,167,1,1255,5,3,2009,7
162,193,1,1055,3,3,2003,5
254,21,7,1273,1,7,2009,2
454,140,7,2887,6,3,2022,1
378,126,4,1186,6,2,2017,6
424,275,9,2813,5,2,2011,6
377,100,9,1548,6,9,2022,2
219,5,3,17,3,10,2016,7
323,251,5,1566,5,3,2022,4
162,219,10,1704,6,10,2016,2
251,50,4,247,2,8,2007,2
420,189,2,2271,2,5,2005,6
282,50,7,2714,3,4,2009,1
171,93,10,27,2,10,2020,4
26,76,4,1178,6,9,2022,4
355,90,7,2463,6,3,2010,5
300,14,10,544,2,2,2021,2
359,122,7,1768,2,5,2009,3
280,178,9,2998,4,2,2018,2
365,135,5,2886,2,4,2004,3
321,1,5,496,3,7,2002,1
33,189,8,771,1,5,2011,2
359,33,8,1315,1,3,2011,4
395,34,2,1501,1,9,2016,1
465,270,1,5,2,2,2002,2
439,282,6,1937,3,9,2019,6
394,225,10,865,1,4,2001,1
356,98,6,2525,6,6,2010,3
132,170,2,1543,5,3,2009,1
187,33,2,2376,6,7,2011,3
128,34,3,2135,1,7,2013,4
436,174,9,962,6,8,2020,2
173,131,2,1916,3,8,2014,1
388,165,3,2715,1,9,2021,5
373,59,7,2487,2,5,2014,3
1,95,1,2638,5,4,2006,1
65,88,6,64,4,3,2022,1
277,189,4,556,2,6,2004,3
286,60,4,1508,1,6,2004,4
47,216,9,2163,3,1,2019,7
213,223,5,913,2,10,2012,5
355,75,7,1589,3,6,2005,7
443,113,1,650,6,6,2018,6
159,225,1,1691,5,10,2005,7
332,281,4,843,2,2,2009,6
150,180,10,1955,3,6,2023,5
459,237,7,1466,3,10,2021,6
150,85,2,2826,4,6,2008,1
161,181,9,2333,6,6,2017,5
92,245,8,473,4,8,2009,7
185,91,6,1143,5,3,2004,2
399,13,8,1545,1,10,2008,5
7,29,4,625,4,1,2007,3
415,34,10,2854,6,8,2002,7
124,134,3,1843,5,9,2001,5
240,191,6,2939,6,7,2011,6
470,220,2,126,6,1,2005,1
321,93,7,1954,1,6,2022,4
424,74,6,2155,1,4,2018,7
360,202,3,2444,2,4,2022,7
462,2,4,2986,6,4,2004,2
218,51,3,2423,2,2,2001,6
119,15,2,2277,4,2,2015,4
95,54,1,723,6,5,2023,3
403,52,8,776,5,3,2013,3
328,93,1,2250,4,8,2001,6
333,246,2,686,3,9,2005,2
78,179,6,2018,6,4,2019,3
371,147,8,2542,3,8,2005,3
15,265,1,697,3,2,2005,2
356,5,6,2048,3,3,2001,7
478,82,4,569,5,10,2002,5
133,8,3,2252,2,2,2021,4
210,218,5,83,3,6,2006,7
421,19,1,777,4,6,2002,7
193,4,7,1151,3,4,2021,5
417,70,8,1005,6,6,2023,1
124,172,1,2155,1,8,2017,2
95,179,7,2033,3,1,2009,7
56,123,5,461,1,5,2011,5
195,253,9,897,4,3,2009,6
465,232,2,2740,1,1,2008,5
139,57,9,1,2,1,2011,1
279,121,10,974,4,10,2006,5
34,298,2,2018,2,10,2011,1
213,104,9,1173,5,10,2009,7
194,231,10,1866,3,1,2005,4
68,58,2,2755,3,2,2009,6
43,254,4,1494,5,9,2015,7
313,107,9,1761,2,10,2009,2
448,246,7,1861,1,4,2009,7
141,191,5,1490,5,3,2015,7
369,168,10,1018,4,10,2012,4
239,207,9,2536,3,4,2011,7
359,219,1,281,6,7,2002,6
156,97,6,1453,4,9,2004,6
276,199,4,461,3,4,2009,7
101,116,7,689,5,6,2017,6
487,177,2,680,3,4,2012,1
229,281,5,2658,3,10,2005,1
490,209,3,607,1,3,2017,6
142,106,3,2213,6,2,2023,3
326,187,10,1497,5,10,2017,2
186,137,9,2747,3,5,2006,2
397,147,9,1356,1,8,2018,1
91,213,7,390,1,9,2020,3
169,178,4,846,5,3,2020,3
230,5,1,2649,2,7,2023,5
404,298,2,2371,2,2,2018,3
182,40,8,1671,2,6,2000,3
391,220,5,2186,4,4,2018,5
471,18,10,296,4,9,2014,2
438,254,1,2057,3,4,2013,5
318,191,5,1180,6,10,2017,7
295,272,1,640,3,10,2011,1
307,246,8,962,3,1,2018,5
500,56,8,1625,5,9,2022,6
148,255,5,1651,3,3,2011,2
429,72,5,698,5,8,2007,6
412,289,7,1415,4,7,2004,3
147,263,6,1723,5,5,2020,7
491,77,4,861,6,2,2021,3
124,222,5,2030,4,6,2007,6
494,259,5,2538,3,1,2005,2
84,44,10,1876,3,9,2000,1
338,197,10,1958,3,4,2009,3
74,155,4,1433,5,4,2016,3
73,15,8,1520,1,2,2022,4
249,33,1,89,4,1,2015,1
189,210,10,236,6,5,2008,5
31,102,5,1131,6,9,2019,6
480,174,5,2166,3,1,2007,3
420,116,9,821,3,1,2008,4
224,153,7,1103,5,5,2019,7
291,110,1,2081,1,3,2009,5
58,98,1,361,4,1,2017,7
91,79,1,2335,1,8,2022,7
313,35,4,1405,6,10,2015,7
1,73,4,953,1,1,2008,3
439,121,6,2587,6,6,2004,1
411,64,6,2704,2,5,2023,5
42,177,10,2453,2,8,2023,6
293,294,10,1754,3,10,2001,5
440,254,8,2072,4,8,2023,5
215,90,7,736,1,9,2003,1
477,159,1,2382,1,1,2002,7
414,41,8,180,2,2,2018,5
494,101,9,2178,5,4,2012,2
15,63,3,2453,5,3,2012,5
70,282,8,2408,4,6,2021,4
260,49,3,2876,4,6,2016,1
266,292,7,2524,3,3,2010,1
200,60,5,314,1,2,2011,3
253,221,1,1310,3,5,2005,5
413,64,8,2045,4,5,2011,1
435,240,7,2906,5,9,2010,7
457,198,4,1529,1,8,2019,6
305,54,1,857,2,1,2012,3
134,34,5,1369,4,8,2012,1
103,182,8,547,3,6,2016,6
328,22,2,958,6,7,2007,1
283,165,6,524,5,4,2000,6
312,290,1,601,1,9,2005,7
204,214,2,1276,1,3,2014,5
495,186,2,1377,4,6,2010,3
254,144,1,1708,6,10,2000,6
100,83,6,1275,3,8,2014,5
364,65,5,1391,6,9,2021,2
343,224,8,2440,6,5,2006,1
414,87,4,1477,1,6,2016,7
45,212,8,2835,5,2,2002,3
364,205,3,56,5,1,2005,2
313,27,1,182,1,1,2008,5
415,170,2,296,5,4,2018,6
455,69,10,2713,3,7,2021,6
7,110,5,1946,6,8,2010,6
130,210,8,2848,2,10,2011,1
182,53,2,743,5,4,2019,2
482,32,1,2060,5,9,2008,4
146,92,7,2392,3,2,2013,6
360,222,1,1641,6,9,2005,6
280,150,9,2078,2,1,2020,1
356,251,8,271,5,9,2005,3
475,197,7,293,2,6,2007,4
130,145,4,1342,3,8,2014,7
479,218,8,243,1,6,2002,5
250,75,6,2822,4,6,2008,7
26,239,9,1562,1,2,2009,1
169,297,6,2577,2,4,2006,7
20,90,2,1311,1,2,2017,4
75,97,2,131,5,10,2013,1
39,205,6,907,5,6,2002,3
107,131,10,104,6,6,2017,6
255,250,3,2116,1,7,2021,4
87,77,8,2033,3,7,2002,2
384,206,10,799,2,6,2011,2
360,15,10,44,4,2,2011,3
167,253,8,38,6,9,2017,3
81,206,2,2797,2,10,2007,7
300,216,5,689,1,1,2002,4
363,134,5,2077,3,5,2002,7
63,21,6,1064,2,6,2006,7
5,107,7,1829,2,6,2020,2
263,293,3,368,4,2,2003,5
419,265,2,283,4,1,2020,7
415,287,5,1563,6,1,2000,1
157,217,4,1681,3,2,2017,4
6,36,10,18,6,6,2011,2
126,72,2,1602,2,10,2017,3
163,207,10,803,4,4,2001,1
449,203,10,317,3,2,2006,3
410,213,3,935,1,4,2015,5
262,242,4,2509,3,8,2006,1
132,177,5,2516,1,10,2016,2
8,231,8,1405,3,2,2016,1
100,279,4,2950,4,4,2011,6
203,155,4,576,5,8,2021,7
120,67,9,2679,3,10,2022,5
6,43,8,2207,2,5,2012,6
343,112,5,2505,5,3,2016,2
128,161,9,890,3,7,2018,2
223,89,5,2604,5,5,2009,2
454,220,8,1354,2,5,2001,2
169,88,1,303,5,9,2012,4
445,154,1,2019,6,7,2001,7
60,281,4,2291,1,9,2009,2
449,272,1,2476,1,9,2009,7
340,78,2,1341,6,6,2003,3
162,193,3,1312,6,5,2014,1
131,270,10,1598,4,9,2019,5
228,195,5,1520,3,3,2017,2
435,219,1,1460,5,5,2016,1
174,64,9,394,2,6,2001,1
477,43,3,489,1,7,2015,1
296,195,2,868,1,7,2008,3
8,248,1,1367,5,10,2008,6
323,254,7,2512,1,8,2003,7
251,127,6,260,6,5,2014,7
176,165,3,1977,4,6,2017,7
247,173,7,1457,2,1,2001,1
389,73,7,1907,1,9,2006,7
463,74,6,299,3,8,2013,2
393,204,2,1262,2,7,2021,6
16,121,9,382,2,5,2009,7
21,93,6,878,3,10,2019,2
276,104,8,635,3,7,2008,4
405,46,2,2917,3,7,2018,1
33,257,7,2048,5,6,2011,2
455,101,7,1643,3,8,2021,6
299,66,1,2046,2,9,2018,3
247,118,10,647,5,10,2003,3
411,49,7,2957,1,4,2020,1
64,296,3,2206,5,8,2007,5
238,68,7,2674,2,6,2020,6
453,65,7,2034,3,1,2002,3
281,19,8,72,5,3,2002,1
429,176,2,957,2,9,2007,7
19,245,10,1728,3,9,2000,1
358,244,6,470,2,8,2017,4
88,270,1,391,3,9,2017,4
407,187,7,2407,2,5,2017,5
432,225,1,1498,3,9,2017,1
362,129,5,1989,3,4,2005,1
386,74,1,2590,4,6,2007,7
30,72,3,1701,5,7,2001,7
187,67,10,106,3,7,2013,4
322,182,8,967,1,6,2018,5
460,210,3,723,3,1,2023,1
470,7,7,891,4,10,2013,6
214,20,4,69,3,2,2020,7
74,158,2,1542,5,2,2021,2
351,287,8,446,5,5,2012,7
165,75,5,652,1,5,2001,3
98,56,8,2126,2,7,2004,5
49,192,9,6,3,3,2003,5
335,57,5,812,4,6,2002,5
448,280,9,38,2,7,2001,4
470,128,10,1744,3,7,2016,6
57,236,1,224,1,2,2016,4
2,129,1,779,5,6,2015,2
302,188,10,1084,4,6,2002,6
386,39,2,763,1,3,2018,5
157,246,5,2591,6,1,2019,1
20,29,1,685,6,2,2005,4
52,186,10,891,5,2,2002,5
146,105,8,277,5,9,2012,6
76,124,2,2394,4,3,2016,5
498,294,4,783,4,2,2004,6
195,222,3,1715,6,7,2006,1
331,109,1,296,3,6,2017,4
292,145,4,126,6,1,2018,3
362,273,1,2252,2,10,2016,2
188,44,8,895,6,1,2009,6
158,231,7,441,5,4,2003,6
346,126,4,2195,5,8,2002,2
457,40,4,2203,5,6,2011,3
83,133,2,1226,3,3,2021,4
296,263,7,650,4,3,2012,1
196,176,5,1655,5,3,2009,7
19,257,4,2791,3,8,2022,6
12,131,3,1490,1,2,2002,5
363,132,6,1173,5,3,2023,7
282,295,9,872,2,8,2023,7
83,134,4,1468,4,2,2008,7
242,159,10,1148,2,10,2003,3
442,248,6,729,6,5,2020,2
307,186,8,1525,4,6,2019,6
149,27,8,2541,6,4,2004,1
360,50,2,2228,4,9,2001,2
171,12,5,1308,5,4,2019,5
10,240,1,1978,2,9,2011,1
54,145,3,142,1,7,2023,5
255,300,1,685,5,7,2012,7
382,27,10,2343,2,8,2022,1
297,186,6,1537,2,9,2012,4
51,225,6,58,2,8,2004,3
456,36,10,622,6,3,2007,6
464,48,10,35,1,1,2016,5
467,113,5,2815,1,7,2000,4
336,75,8,1980,5,5,2009,4
480,180,7,1436,2,8,2018,1
335,243,2,1748,3,5,2016,5
167,256,10,350,4,6,2021,2
338,9,2,1175,4,1,2003,1
487,253,7,1211,4,8,2020,7
119,267,1,2386,1,6,2013,7
54,184,9,129,1,9,2010,1
211,275,5,452,2,4,2000,4
267,86,7,2953,2,3,2010,6
205,33,1,2694,1,6,2001,2
85,219,7,387,5,3,2007,5
358,269,1,2147,3,10,2007,4
191,199,4,2792,1,7,2020,1
364,122,1,2910,6,8,2015,1
135,235,6,1431,4,7,2007,4
179,140,7,101,1,1,2006,7
172,249,4,1090,2,10,2007,2
365,5,1,2421,4,8,2018,6
153,181,2,916,2,7,2017,2
255,274,4,1621,3,2,2011,2
139,71,10,88,2,3,2023,1
460,187,6,973,5,5,2010,5
314,107,5,1425,1,7,2007,7
357,237,6,296,3,8,2014,1
496,154,1,2390,2,2,2008,2
47,114,10,486,6,7,2003,2
5,208,6,137,2,3,2007,4
235,62,10,290,5,6,2007,5
13,137,8,1052,4,10,2020,6
488,101,5,2294,1,3,2015,4
53,253,8,1727,2,6,2014,7
50,184,6,2093,2,1,2001,4
148,223,8,272,5,3,2010,4
9,172,8,1781,1,3,2015,2
234,254,8,136,5,7,2014,7
268,53,2,1761,5,5,2021,3
269,157,2,2817,4,6,2012,1
378,279,10,572,4,10,2019,2
164,233,3,16,4,7,2017,6
180,184,8,2937,3,8,2004,1
179,276,4,2112,6,4,2016,2
233,299,4,781,4,10,2018,5
444,74,2,1006,5,7,2019,3
139,11,7,2281,6,5,2016,5
186,270,4,1721,4,5,2000,2
80,16,9,2807,2,6,2022,3
178,136,5,1640,2,5,2018,4
364,21,10,2777,1,6,2019,4
32,145,4,2410,3,2,2006,2
339,232,7,1051,1,3,2002,1
480,175,10,2430,4,6,2020,3
481,264,7,751,2,3,2010,2
373,91,1,1062,4,8,2005,5
460,35,1,1186,5,7,2003,7
289,296,10,781,3,1,2001,3
43,56,7,269,6,9,2005,7
268,248,5,717,1,2,2001,1
279,178,3,2829,1,3,2008,4
337,125,4,2778,4,5,2006,7
234,70,4,473,4,9,2013,1
454,170,7,2922,5,6,2012,5
127,294,10,736,4,8,2000,3
38,226,2,2322,6,2,2012,2
339,72,8,2661,2,3,2014,1
172,232,8,928,3,7,2020,7
302,110,3,1780,2,2,2002,3
79,10,5,485,5,9,2022,7
53,109,4,2812,4,1,2004,1
460,49,7,2657,1,9,2017,1
357,52,10,444,2,9,2022,2
412,120,5,2552,1,9,2020,3
372,194,1,2902,1,10,2005,1
360,218,3,1695,6,2,2016,1
188,214,6,550,3,8,2016,6
226,125,7,1866,5,7,2022,5
415,83,4,1991,2,9,2004,7
301,52,1,2526,2,1,2023,4
170,117,7,1556,2,10,2020,4
404,196,7,2473,6,4,2010,1
239,281,5,2829,6,8,2007,7
378,234,1,731,1,9,2023,5
198,52,10,990,1,2,2010,6
248,62,9,288,4,1,2004,3
156,271,3,1214,1,6,2012,5
266,229,10,191,3,8,2002,1
242,81,9,1355,6,8,2015,6
190,244,6,2387,6,10,2008,4
311,226,7,2447,3,4,2001,2
186,176,1,1632,2,10,2001,2
21,146,8,2238,5,2,2016,5
136,124,5,1316,4,3,2003,2
68,2,5,1000,5,5,2003,4
93,155,7,2885,2,4,2022,4
218,261,3,976,2,10,2016,6
243,103,9,2310,2,9,2006,1
341,250,7,35,2,1,2008,5
317,126,2,737,2,8,2022,6
497,212,1,1489,6,4,2015,1
320,291,9,2393,4,1,2014,6
186,101,10,552,6,1,2003,5
137,273,9,404,5,4,2023,1
406,117,1,744,1,5,2016,1
63,104,3,1221,5,5,2009,1
368,79,9,46,4,2,2005,2
217,122,7,2344,1,10,2013,5
195,54,9,2051,5,2,2021,4
202,203,1,1437,6,10,2019,7
436,194,2,2737,1,10,2018,6
283,118,3,2967,5,4,2016,5
129,188,6,137,5,3,2005,1
243,95,8,1842,1,4,2012,7
352,290,10,1293,1,5,2018,3
381,222,9,1645,4,5,2001,6
219,36,2,2879,4,7,2018,3
17,111,10,1918,2,10,2018,6
452,113,7,1952,6,8,2007,7
108,268,7,1914,5,3,2000,1
476,273,5,2347,3,3,2015,7
43,204,1,1086,1,10,2023,4
375,49,3,2059,2,9,2022,2
33,52,4,1666,2,5,2009,5
424,239,5,1423,1,10,2003,6
355,180,2,2992,3,1,2010,7
443,58,7,2097,6,9,2005,6
306,62,2,1481,5,10,2012,7
40,238,9,380,6,9,2000,6
371,244,3,669,4,5,2023,7
442,233,6,1938,2,5,2019,6
55,281,10,1210,5,3,2005,5
57,147,9,1122,4,8,2010,1
228,16,7,702,1,3,2003,7
35,158,5,449,1,7,2003,7
395,265,3,2130,2,6,2006,6
17,146,7,124,3,6,2003,3
10,94,10,129,2,10,2004,5
282,153,6,1914,1,2,2008,2
125,160,3,1548,1,7,2020,2
403,234,7,2292,6,8,2009,4
417,42,2,408,6,9,2011,3
410,148,2,1756,5,4,2011,7
118,127,8,149,3,9,2005,7
167,194,4,521,3,9,2012,1
301,105,10,692,2,4,2005,3
198,265,7,712,6,5,2000,2
263,52,7,2393,4,6,2002,2
51,95,5,284,6,4,2020,1
211,95,10,168,3,5,2017,5
153,188,5,2786,5,5,2012,1
165,116,4,88,2,6,2006,6
401,180,3,2881,5,9,2023,1
23,74,3,325,2,10,2022,1
94,253,4,1960,1,9,2004,4
325,103,7,2570,3,7,2010,2
97,6,5,2662,3,2,2008,1
316,136,3,1045,5,2,2002,6
272,71,5,2689,5,2,2019,4
292,122,4,2171,2,8,2004,6
350,105,8,2317,4,7,2007,6
214,92,8,719,6,8,2023,6
438,264,2,1551,1,10,2014,6
308,263,3,782,4,2,2020,2
110,66,4,591,3,4,2003,5
169,97,10,59,1,3,2001,7
244,267,10,2149,5,4,2019,3
287,9,9,1708,5,10,2022,5
128,262,8,2823,6,2,2002,2
161,88,2,996,5,2,2018,2
329,292,5,269,6,5,2022,2
396,55,3,1671,5,8,2001,4
247,85,6,2102,3,7,2011,6
21,79,4,1117,5,2,2002,2
26,261,6,162,2,5,2014,6
214,137,10,1145,5,5,2022,4
476,71,5,2327,6,7,2015,2
456,136,9,1190,1,5,2019,2
447,9,4,265,1,10,2007,5
185,300,6,2704,4,6,2005,6
256,144,4,2912,3,4,2014,4
440,290,10,1199,3,8,2012,2
103,255,6,906,2,6,2010,3
188,49,8,332,1,9,2012,2
219,245,7,247,1,4,2014,3
49,218,6,2927,3,3,2005,4
24,141,4,1638,6,9,2007,2
13,3,2,228,5,1,2001,6
127,25,9,2662,5,5,2012,4
478,48,4,1552,4,5,2009,5
75,267,1,1544,2,10,2012,2
232,232,2,2870,1,4,2002,7
262,238,6,833,3,8,2003,3
439,55,2,622,2,6,2009,7
129,55,9,2987,5,8,2001,4
460,152,3,689,1,9,2021,4
176,60,10,1915,2,7,2010,6
350,28,8,2323,2,4,2017,6
350,166,5,1860,6,5,2020,1
6,200,7,2414,3,8,2002,6
214,37,2,2502,4,3,2013,6
438,52,4,2672,3,7,2012,6
187,74,3,985,3,3,2022,1
108,120,4,123,5,7,2019,7
45,290,3,2215,3,6,2006,6
193,297,9,488,6,3,2003,7
360,103,1,56,3,5,2008,5
346,40,1,47,1,2,2013,3
379,98,8,1889,4,5,2000,5
75,84,2,45,6,6,2012,7
340,78,9,2591,1,10,2014,7
214,209,4,1554,3,5,2003,4
83,191,2,420,4,4,2006,1
480,142,1,2337,4,3,2011,1
408,246,5,2579,2,3,2018,5
38,38,6,62,2,8,2007,4
483,248,3,396,4,6,2010,2
187,44,4,1570,4,2,2020,7
252,128,9,2507,5,8,2009,3
135,147,7,950,3,9,2009,7
423,113,6,1816,3,1,2005,5
45,27,1,1857,3,8,2002,4
289,40,3,2831,4,6,2022,1
407,163,5,437,1,10,2022,2
26,64,6,1754,4,7,2020,6
357,230,4,2729,6,3,2014,7
495,72,2,1563,4,5,2023,4
165,134,7,2786,6,4,2007,3
4,204,7,2030,5,5,2020,5
389,153,8,452,6,7,2005,1
391,7,9,2654,2,3,2005,4
372,197,2,387,5,3,2014,5
281,147,1,1558,1,10,2022,3
264,63,10,2338,4,3,2003,3
107,130,2,1615,2,4,2003,1
26,276,5,826,2,8,2014,6
102,101,9,2829,6,2,2020,1
378,198,2,1553,6,5,2008,4
242,194,10,1523,1,5,2018,7
381,84,8,652,2,9,2010,3
414,68,7,2140,3,1,2013,4
180,222,5,2522,5,1,2011,5
6,144,10,1712,4,6,2020,5
410,186,7,748,2,4,2021,6
348,253,7,695,6,8,2018,5
209,37,10,1025,1,7,2016,2
308,58,8,84,3,10,2016,1
461,190,10,1215,5,7,2004,3
318,182,9,1812,4,5,2011,1
231,280,6,2381,3,9,2006,6
449,164,2,1397,2,10,2006,6
266,86,7,1410,5,4,2001,7
12,268,5,1015,6,9,2020,4
231,179,8,2481,2,7,2006,7
71,228,4,2338,5,6,2013,1
110,50,10,810,2,8,2014,7
248,120,6,697,3,4,2010,4
440,283,3,2869,6,7,2015,6
381,19,7,181,6,1,2002,3
276,268,6,2349,2,4,2004,6
458,227,10,360,1,10,2022,7
346,106,9,2828,3,2,2020,2
119,46,10,2185,2,9,2017,6
472,289,6,61,2,6,2021,1
173,116,10,2725,6,1,2004,3
345,276,10,1624,2,3,2016,7
338,261,10,124,3,2,2004,7
479,191,1,2912,3,3,2015,5
16,288,3,2821,3,4,2009,4
249,277,8,1514,4,4,2006,1
244,241,5,2027,2,6,2013,1
488,291,4,1552,5,4,2013,1
380,184,4,1750,2,2,2015,3
126,87,6,1651,4,8,2023,7
213,275,4,1284,5,5,2001,2
20,290,5,1653,6,8,2021,4
352,289,5,166,6,9,2017,3
90,94,1,2103,2,10,2022,3
278,161,8,2051,2,5,2011,5
440,155,2,744,1,2,2012,1
479,180,5,593,2,7,2004,3
96,161,9,887,5,5,2011,4
476,250,4,1,1,2,2005,5
122,52,2,2578,6,5,2009,1
475,85,6,2534,1,3,2008,6
310,56,1,769,5,4,2011,4
309,286,4,2478,3,4,2008,1
490,101,8,2351,3,4,2019,4
271,57,3,2897,1,5,2006,6
421,133,8,2701,2,1,2010,5
373,40,10,2972,6,6,2006,2
353,114,7,871,4,9,2005,4
15,34,1,1185,1,7,2008,6
120,226,9,2186,4,2,2009,1
271,244,1,245,2,7,2018,3
79,104,1,1344,2,5,2000,3
174,55,10,1456,6,7,2022,5
158,93,5,2919,4,7,2021,2
442,39,3,1026,5,9,2002,7
492,84,3,168,6,5,2019,3
122,93,3,2467,6,3,2005,3
91,139,6,1116,5,5,2015,2
94,179,3,1333,2,8,2014,2
64,271,5,1210,3,10,2022,2
237,199,2,362,3,3,2012,2
3,191,1,883,1,5,2018,7
435,242,10,2251,5,8,2019,4
223,269,6,1856,5,2,2009,2
49,184,7,550,4,9,2019,4
70,221,2,2640,3,6,2017,5
313,109,1,1167,4,1,2018,6
184,239,3,1255,6,3,2006,3
219,34,1,1153,5,7,2010,2
168,213,1,2796,3,10,2016,5
177,6,3,2095,2,1,2005,2
139,105,10,80,1,10,2021,7
58,114,8,1215,2,5,2014,1
337,190,7,2157,2,2,2007,5
360,285,2,1868,4,7,2015,3
107,132,1,2889,5,5,2019,1
291,26,7,2921,1,6,2001,1
118,179,9,585,3,10,2001,2
384,264,2,2138,1,1,2018,7
439,155,10,785,6,7,2022,5
201,264,5,1048,4,2,2012,7
475,294,1,1459,1,9,2012,5
53,295,6,2149,1,10,2005,7
354,61,6,1290,4,2,2017,1
133,207,2,2579,3,2,2007,6
405,269,5,2859,5,6,2018,4
190,15,7,1174,5,3,2013,5
492,11,1,2427,5,5,2014,4
380,288,2,944,6,1,2022,5
219,130,7,1282,2,10,2020,2
127,229,4,29,4,4,2022,1
419,253,1,915,3,1,2020,6
479,222,4,1548,1,4,2021,2
95,165,10,326,4,10,2009,4
356,150,2,455,4,7,2018,1
84,90,10,21,1,5,2012,5
286,180,7,1156,1,4,2001,4
492,64,3,2904,4,2,2000,3
362,244,6,771,3,2,2013,4
207,124,1,2538,3,4,2009,5
342,60,9,2403,4,6,2018,5
432,13,8,924,5,6,2021,5
188,106,7,1191,6,9,2015,6
102,99,9,2571,5,10,2017,2
16,245,10,2277,2,10,2011,7
144,148,4,2304,5,1,2007,4
24,22,5,1309,1,10,2010,1
387,194,2,1364,1,10,2016,3
134,252,9,2015,2,3,2018,1
438,282,3,59,6,2,2002,1
168,189,10,1259,2,7,2009,2
5,154,4,105,4,7,2011,7
428,64,8,758,6,1,2006,7
455,256,10,2076,1,2,2010,6
479,202,4,2115,1,9,2014,7
295,190,7,2362,4,2,2016,7
315,45,4,579,1,7,2008,4
345,13,10,567,4,8,2016,2
73,298,9,1106,2,4,2002,2
6,51,3,1233,1,5,2020,2
454,128,8,330,6,8,2012,5
436,82,7,2348,2,1,2003,7
415,238,7,1373,6,3,2015,6
333,26,10,1284,2,10,2022,7
270,95,2,1276,3,6,2008,6
261,76,1,206,3,9,2021,5
75,290,10,1091,1,10,2022,4
314,101,8,2472,2,6,2000,4
95,178,3,958,4,8,2022,6
196,115,8,841,4,3,2001,2
73,101,10,1224,2,5,2003,5
283,205,5,1193,2,3,2008,1
195,252,6,1943,2,3,2009,1
455,264,6,2539,5,5,2001,7
426,288,10,880,4,1,2013,3
395,230,1,2112,3,8,2016,2
363,288,3,358,5,7,2016,4
216,280,7,834,1,3,2017,1
245,178,9,605,6,7,2008,3
277,158,10,730,3,6,2021,6
316,188,5,1236,6,6,2003,1
14,13,8,317,5,2,2022,1
335,202,4,2728,4,8,2012,6
332,160,9,1934,3,8,2021,1
42,113,3,575,4,5,2001,6
435,118,8,2750,5,1,2017,2
253,261,8,1348,5,10,2006,3
324,61,4,1713,4,4,2003,1
278,106,5,2669,2,2,2022,4
38,272,2,2607,4,1,2008,7
449,289,7,84,2,9,2019,7
351,204,6,41,2,10,2013,6
11,34,7,1104,1,4,2004,4
470,169,8,2145,6,3,2022,1
486,182,6,2220,3,8,2012,1
